id,username,text,Hate
1.84E+18,Matlew1960Lewis,"@RawStory Normally that would have been his disqualification for the election, but what is normal these days. MAGA will love him.",
1.84E+18,Foo_Ling_Us,"@CollinRugg @elonmusk Kamala Harris is not black, she is Irish Hindu. If this is the case, her acting out and doing black accent is racist. 
 
 https://t.co/jwgM4esRRG",
1.84E+18,xkanuk,@AccountableGOP this shit just gets crazier and crazier. pretty sure MAGA now stands for Make America Goofy Again,1
1.84E+18,jeffintokyo1,"@trouble_man90 All they are interested is the same thing as MAGA... Own the Democrats.
 
 The reason why trying to make deals with hard left is a fool`s errand can be explained by Peanuts
 https://t.co/PehVHU1z9t
 
 They just act arrogant and move the goal posts.",
1.84E+18,TMerk4343,You do know that the majority of the country now 100% knows that Joe Biden and Kamala Harris in partnership with the CIA and the deep state stole the 2020 election after releasing a man-made virus that the NIH paid for!!! Dems shut down the country and destroyed our economy to https://t.co/QoVTAnJAQi,
1.84E+18,Guitarman_Cad,This needs to be seen by everyone thinking of voting for Kamala Harris. If you think the people in the disaster area are unique to her incompetence consequences you are the perfect useful idiots. Fucking do better.,
1.84E+18,WunderWaage,"Sam Elliott's not a cowboy, or a racist MAGA asshole, you mouth breathing, for Twitter Blue paying, fucking morons. He's an actor from California. I'm glad you fucking imbeciles keep losing your icons. Fuck all of you.",
1.84E+18,RobertS61212601,"@GOP More projecting. Have you read the latest reporing on just HOW DEEP and BAD Trumps lies were around J6?Horrid. Here, you have him projecting onto others, his own flaws. #USA #patriot",
1.84E+18,LTexas24,@Juliesnark1731 They are all disgusting from the women to the trans.,
1.84E+18,DavidLe42169118,"@MAGA_MAN_X @FTL_Bonnie @jeremykauffman they reject hierarchy, and the state, and hope to mandate equality with the hierarchical enforcement of a democratic state. because of their actions, anarchy is confused for warlords, revolutionaries, and the total lawlessness that all forms of communism inevitably bring.",
1.84E+18,NateCogn,"@elonmusk @BillAckman @POTUS @KamalaHarris @DNC They also seek to import criminals, while disarming the public (like Gov. Healey just did in MA), so that all voters become more dependent on an authoritarian state for their personal safety.",
1.84E+18,Dano40283577,@AmaruviI9183 @USA_Polling Average leftist thinks that Kamala Harris and adolf hitler are the same - bro get me off this fucking site,
1.84E+18,denvarel,"@GOP Save America!
 Clean the GOP!
 One of the USA parties is lead by a wannabe dictator and a lot of it's leaders are corrupt!
 https://t.co/tqSPAMXNtt",
1.84E+18,DadoftheDesert,"@VeteransforKari @KamalaHarris They got a 62% pay raise out of it even after being replaced by the National Guard in Florida. Seems like a typical democrat negotiation outside of DC where they just concede everything. Within Congress though, they never have to concede anything because the GOP does that instead",
1.84E+18,Zeeshan51965051,@realDonaldTrump God bless you @realDonaldTrump God is with you don't feel that you are alone whole worlds with you and me also and congratulations in advance for your victory. #MAGA Love from India ðŸ‡®ðŸ‡³ðŸ¤ðŸ»ðŸ‡ºðŸ‡²,
1.84E+18,SomebodysHuman,"@gregg_re 18B bill just passed without MAGA help in Congress. Thats the difference in 3 months, filthy liar.",
1.84E+18,cambio,Jimmy Kimmel Burns Trump With Absolutely Brutal Supercut Exposing GOP Hypocrisy https://t.co/2VluA9bq8W,
1.84E+18,HuffPostEnt,Jimmy Kimmel Burns Trump With Absolutely Brutal Supercut Exposing GOP Hypocrisy https://t.co/bCba7OYq9w,
1.84E+18,njcoopnj,"@Wulfgang1966 @CPAC It's better to take the convicted felon, the guy guilty of sexual abuse, the guy whose company is guilty of fraud, the guy that cheated on all of his wives, the guy who bankrupted 6 casinos, the guy who tried to overthrow the government, seriously as presidential material.",
1.84E+18,DumpDrumpf20,"@mjfree The GOP is always referring to ""they"" as the mastermind of nefarious actions.
 
 Whoever ""they"" is is certainly getting a lot of shit done in a short amount of time -- impressive productivity!",0
1.84E+18,ruralmona,"@libertycorn0123 @adamross @RN_Atheist Maybe stop referring to someone you don't know as ""sweet pea""? That's truly obnoxious and condescending - especially to someone who's a fellow Harris supporter! Why would you insult him? Save your condescending insults for MAGA!",
1.84E+18,WallyPetersIV,@KamalaHarris Can you and Liz flyover the Helene disaster for a photo op? Then waterboard some Ultra MAGA Deplorables together? That would be cool. https://t.co/qiAD0pPbgl,
1.84E+18,TMerk4343,@ArtCandee @TheGoodLiars You do know that the majority of the country now 100% knows that Joe Biden and Kamala Harris in partnership with the CIA and the deep state stole the 2020 election after releasing a man-made virus that the NIH paid for!!! Dems shut down the country and destroyed our economy to https://t.co/cGteYhryog,
1.84E+18,vidhu2002,"@elonmusk Kamala Harris is the leader the American need now. She champions social justice, equality, and human rights, inspiring a generation. With her progressive vision, can build a brighter future for all Americans. Her dedication to addressing climate change, economic inequality, and",
1.84E+18,MendyLou67,"Men are not voting for Kamala Harris. 
 So democrats are counting on Liz Cheney and Bruce Springsteen?",
1.84E+18,Fignys1,"@LBR_TY @TrumpWarRoom This isn't about ""MAGA"" you dunce
 
 They want you DEAD.",
1.84E+18,realMAGAMedia,@BillAckman @POTUS @KamalaHarris @DNC @elonmusk Negative inference? Start with putting your money where your mouth is and help fund GOT for the GOP,
1.84E+18,MattMil67676964,"@RpsAgainstTrump @AdamKinzinger Trump must be Defeated! Trump does not represent the Republican Party, or Americans!",
1.84E+18,shawnngee,Did Kamala Harris really throw a party about the country being over??????? Why would she do that????,
1.84E+18,senior1citizen,"@mcccvg @sues86453 @marlene4719 Like Trump was getting off on his MAGA thugs wanting to hang his VP. You really are deplorables,",
1.84E+18,UltraMagaGirl,@DouglasEmhoff Men who BEAT WOMEN are not qualified for the position.,
1.84E+18,NoDictatorsUSA,"@NikkiHaley Nikki Haley.... Please go away..
 
 You have completely dishonored yourself.. It truly is an embarrassment you have the nerve to show yourself.. Americans and your supporters will never forget your con...You had integrity for about 5 minutes.
 
 GO AWAY!",
1.84E+18,JackWL05952589,"@ProudElephantUS No need. The Country have seen how corrupt the Moderators along with Harris and Walz is. The MAGA TEAM scored wins for the President and Vice President in the eyes of the Country. Another debate will not improve their position, only give a chance for Harris team to save face",
1.84E+18,Serengeti_Cliff,"@TruthJamesUSA @harris_wins No, you and the Maga crowd are cowards and traitors. You would vote for a crook and traitor. A convicted criminal. Pence did what as hard to do. shows moral character and honesty. Something you trump sycophants lack. He cares about America, you guys care about a sick character.",
1.84E+18,1tenthAngel,Seeing the devastation in America and no one stepping up from the @GOP tells me you are fucking Assholes- https://t.co/q4JeODO4bl,
1.84E+18,StayInformedNow,@TheWatcherIndex This man #Biden is so focused on defeating Putin and appeasing Kamala Harris voters at home that he has lost all his wisdom and thinking ability he is not able to differentiate between friend and foe. #Israel #Iran #Trump,
1.84E+18,RobertS61212601,"@LauraLoomer @CNN If Trump comes out ahead and 'wins' then anything goes. It means we are no longer a nation that believes in law and order, and that MAGA Republicans will buy any cockamamie story or product if it's packaged pretty with enough lies - They are so gullible they'll buy anything. #USA",
1.84E+18,SCArmyWife,"@AricCougar Nope. Maga was already talking about starting a Civil War if Trump lost the election, before he lost the 2020 election. It came up many times befoee he left office.",
1.84E+18,JeremyT_L,"@robfardon This will be fun to watch MAGA struggle to defend.
 
 The new tariffs. Or healthcare.
 
 They have nothing.",
1.84E+18,PamD00941055,All I say is women rule. Learn how shit works MAGA.,
1.84E+18,mishi1651,"Kamala Harris teams up with Liz Cheney in birthplace of Republican Party
 https://t.co/AYSZ8I4cgv",
1.84E+18,Teamhumanitygo2,"@scs_real I dont even know if I think this election will actually happen. I guess it will, and the DNC will install Kamala and a huge war will break out. I just wanted to eat waffles and watch Big Trouble in Little China.",
1.84E+18,MC_Hough,"To everyone affected by Hurricane Helene, Kamala Harris's illegal immigrants are sleeping in hotels tonight, with free meals, etc. But she has no money for you. ""REMEMBER IN NOVEMBER""!
 #Hurricane #Fema #KamalaCaresForUs #Kamala https://t.co/GvgRldldyV",
1.84E+18,GlynnErnesto,"@JacobszTania Yup, mocking a brutal assault for lols on the internet bacause someone hurt your feelings.
 
 SA MAGA Trumptard no doubt, they wear cruelty as a badge of honour.
 
 Of course, the reality of my wife's wounds at the time make this look like perfection.",
1.84E+18,Technocorp,"Glad Elon Musk moved into the Trump camp.
 
 Trump's MAGA project, with MAHA joining the effort, is a priority.",
1.84E+18,CarlaQLore1,"@KamalaHarris January 6th, Russia, Russia, Russia, impeachments, convinced felon, threat to democracy... Rinse and repeat.
 Pathetic!",
1.84E+18,Goatedchase23,"@janninereid1 i just want to put this out there, and you can look it up. Kamala Harris is NOT black. She has lied straight to our faces about it.",
1.84E+18,bettymcniel,"@AndrewLSeidel @caj21 Democrats already do that, talk to the GOP.",
1.84E+18,GGMiller6477,@Alan_Covington Laughable. Ron DeSantis put them in their place.,
1.84E+18,hdthornhill,"@realTrumpNewsX Yes, and Cheney, Raskin, &amp; the J6 Committee knew it. They've been covering for everyone of them. Editing the videos to make people look bad &amp; then destroyed the evidence! NOTHING has happened to them.",
1.84E+18,KenTaylor59,@DonaldJTrumpJr The Democratic party needs to be taken out of office seeing that they don't want to support the United States they want to support everybody else that's bullshit all those people lost their houses everything and they got a fight to give money but Ukraine gets trillions of dollars,1
1.84E+18,SheboyganPress,"Why is Kamala Harris in Ripon, Wis., the birthplace of the Republican Party? https://t.co/lAWbEndeBD",
1.84E+18,johnburk39,@SarahisCensored MAGA has been defending this all day. Makes me want to vomit. The GOP is a circus.,
1.84E+18,DonKeehotey,"@maddenifico @MSNBC Ari Melber's celebrity clearly went to his head.
 Thinks ""fairness"" is having GOP egotists on like Peter Navarro that just spew.",
1.84E+18,SocialNerdity,"Didn't one of them lie about Trump grabbing a steering wheel on 1/6? Another just lies.
 
 I don't know the other two, but I seriously doubt any were ever MAGA Republicans.
 
 More Democrat lies.",
1.84E+18,ChallonerAnne,Kamala Harris's campaign hit with fresh blow following endorsement snub https://t.co/veQuVfIaBm via @YouTube,
1.84E+18,carlacomenatae,"@Ange_Amene Not ONLY Black people
 I HATED that man and the wave of white supremacy he and #GOP ushered in
 It never did Trickle down it did what it was DESIGNED to do it Funneled UP
 #FUEconomics",
1.84E+18,Homo_Usonianus,@Megatron_ron GOP better primary this clown in 2027. It's the only way.,
1.84E+18,gmrjr59,@atrupar They are determined to go down with a sinking ship. Bye Bye MAGA.,
1.84E+18,farbror_mossa,"@acnewsitics MAGA:s probable response:
 ""See how rigged it is? They don't jail the immigrants, only us""",
1.84E+18,ZealousSeraphim,@popsicletoes321 Not sure if you realize this but I would agree with the critiques of republicans because both them and the democrats are sending our tax payer money to Israel. I have no loyalty of kinship with the Republican Party.,
1.84E+18,JetFire05051975,"""Jill Stein is Putin's and Trump's bitch""
 
 please tell me which of Stein's policy positions are ""Putin friendly""
 
 Also, please tell me which of Trump's aggressive military and economic actions directed to hurt Russia, were ""Trump sucking off Putin?""
 
 Please be specific!",
1.84E+18,imnotbobby,"@darcolwyn @Possiblyinabit I'm sorry but in a chaotic world full of aggressive nations and defensive alliances, publicly declaring your aversion to war signals weakness and invites more aggression and threat, not less. MAGA's ignorance of basic defense is appallingly unconservative and neoChamberlain. https://t.co/xeFK0TX3LX",
1.84E+18,mikeledo,"@shizzyshane215 @acnewsitics She should file a civil suit against Trump, and all of the arrested MAGA members need to do the same",
1.84E+18,FeloniousJTrump,"The truth is that Doug Emhoff could rape a woman in broad daylight in the middle of 5th Avenue and the New York Times would bury the story along with the rest of the mainstream media propaganda machine for the Democratic Party.
 
 #DougEmhoff #GarthBrooks #DomesticAbuse #libtards",
1.84E+18,afflictionroten,"@JoJGreene @Mitchinkb @PCarroll2024 @FrankieMac9 @MerelyActorss @EddieVev2 @BryceMLipscomb @DNC @TeamTrump @JDVance Same here. When I try to bring anything up people get so defensive and think I'm an asshole. Hopefully they are in the worst hit areas, I know they're not in the worst area hit in this county but the locals are doing a great job of banding together",
1.84E+18,denvarel,"@GOP VOTE KAMALA!
 
 Jeez, my Caps Lock went ON and remained ON. Is a bug or is a feature?",
1.84E+18,OfficialWRPS,"@johnburk39 Next, she'll start talking about Jewish space lasers or something oh wait......I left the GOP in 2012. I don't even recognize the Republican Party anymore...",
1.84E+18,jmm120523,The best part of this post is the replies to it show who in the GOP is loyal to conservatism and their values and who is just a Trump loyalists,
1.84E+18,anotherwayneguy,@MagaXMemes @GavinNewsom The MAGA bullshit is relentless and has no limits. This is a British ad for the John Lewis department store. The voice over is AI.,1
1.84E+18,Mapski3,@RPSizzle God Bless President Trump! Greatest President Elected by We The People,
1.84E+18,thatguy41961084,@harris_wins Mike Pence is a detestable person but to say he has no morals is unfair to him. I hope he keeps ridding himself of Magats and leads a reformation of the Republican party.,
1.84E+18,stephmmchale,@LeadingReport The true threat to democracy is everything Kamala Harris is doing,
1.84E+18,BooConley,"Dear @NorahODonnell: those hit by Helene, Dem of GOP I could care less about party, I stand with you. To GOP standing with Kamala we need more of this. We need to work together!",
1.84E+18,LordTyphon,"@watkins_japan @esjesjesj Yea know, just a bit of reality for you here. It's not the left that has been trying to hinder free speech on here. It's the conservatives. Just look at most of MAGA, and how many of them support nuts like this that are open about being actual Nazis on here and you can see it https://t.co/WHuUuT4cbS",
1.84E+18,K12407Dan,"@WalshFreedom Thank you. We don't need people like you in the GOP anyway. We'll take RFKjr and tulsi Gabbard, and you can join Dick Cheney and his awful daughter in pissing right off. https://t.co/DROjW24BQ6",
1.84E+18,AbqNMCM,"I was planning to travel this month and next, but decided I better stay close for the election and through the inauguration, in case MAGA tries to show its butt again.",
1.84E+18,EsterVeldman,I'm so sick of looking at posts from Kamala Harris.....what an absolute hypocrite.....living in South Africa the past 40 years i literally wants to vomit every time she opens her mouth .....its like she duplicated her speeches from the mafia clowns that destroyed my country and,
1.84E+18,StayFrosty26,"Kamala Harris should take all of her campaign funds and distribute it among the NC /Georgia Hurricane Helene victims. Deport all illegal immigrants or immigrants occupying New York or other states hotels, remove them send them back and place hurricane victims there.",
1.84E+18,RudolphHart,@realDonaldTrump Jesse Waters now supporting Kamala Harris.... well I never saw that coming.,
1.84E+18,LoxiaBirb,"@DrEtiquette @AP Being sentenced to prison for committing crimes actually. Do crime, go to prison. Don't do crime, don't go to prison. I know maga have a really, really, really, really, really, really hard time grasping the concept of law and justice in general but that's how it works really.",
1.84E+18,cvalentine65,@IanTrolington GOP never said that. They initially chastised Trump on 1/6 then fell in line with him as if he had not tried to overthrow our country. They have praised him slavishly since then without stop.,
1.84E+18,tabpresley,@ArtCandee Why do they lie about stuff that is easy to prove,
1.84E+18,scott4pendleton,@JayeJaybird54 Total no brainer yet this race is disturbingly tight. I know Kamala will win but I want the largest landslide in American history so a message is sent that we are done with this MAGA bullshit forever!,1
1.84E+18,toddxz,"Why Liz Cheney's active endorsement of Kamala Harris really does matter https://t.co/TyTcuk2z3D via @YouTube 
 #HarrisWalz2024",
1.84E+18,syntec1000,@CodeMonkeyZ And exactly who is monitoring everything to stop another Democrat election steal? GOP is useless.,
1.84E+18,jonadenz,"@mjfree Oh goodie , another GOP accusation that'll go nowhere. Weren't you going to impeach Joe Biden??",
1.84E+18,zztop46,@cb_doge Lies! Communications were restored because the government reserved satellite channels BEFORE the hurricane landfall. This Elon Musk hero is just more MAGA propaganda.,
1.84E+18,MAGAFORCE2024,@catturd2 Agreed! The trash needs to be taken to a forgotten landfill and buried deep.,
1.84E+18,CardinalBiggle2,@RossKneeDeep Facts are MAGA Kryptonite. https://t.co/imJl3upqW6,
1.84E+18,lolli_bird,"@elonmusk Can someone explain to me...LIKE I'M 5...how this isn't treason to intentionally break our laws and arrange for our country to be invaded, all just to manipulate the population to remain in power??? ANYBODY???
 @GOP @HouseGOP @RepMTG @Jim_Jordan @RepAndyBiggsAZ @JDVance",
1.84E+18,ClaudetteGGibs1,Maga send you only their best.,
1.84E+18,Chimdindu50,"I'm With Kamala Harris! 
 We're with Kamala Harris!
 Justice Lady at the Stature of Liberty is with Kamala Harris!
 The ArchAngels are with Kamala Harris!
 GOD ALMIGHTY is with Kamala Harris!
 Tax fraud and 34 felonies is crime.
 Donald Trump is too old to fuck or to rule ..!",
1.84E+18,Self_Identified,@Doglover_Ammy I don't know. I haven't met all the MAGA women yet.,
1.84E+18,Chata5445824891,"@ARESK911 @DonaldJTrumpJr Yes, let's cover that. Who was on the plane and on the island the most? Every Democrat that's ever been in office! Who has been directly connected to funding with Epstein? Oh that's right, the DNC. Yes, please let's cover this.",
1.84E+18,5Burke5,"@Grootsiethedog @SykesCharlie Well, my son is there. He is a Libertarian. Studying Politics and Government at Ripon. Voting Kamala.",
1.84E+18,Lawrenc80119138,@elonmusk US Democratic Party is now an illegal party. Illegal. Send those who commit election frauds to jails permanently.,
1.84E+18,R_Maralia,"If Donald Trump were to submit an application to immigrate to the USA, do you think he would meet @elonmusk's criteria for 
 Talent, Work Ethic (Hard Working) and Honesty?
 #MAGA",
1.84E+18,jack_Sorcerer,"Kamala Harris sounds like two different people at her rallies
 https://t.co/TGEsRPhaJ9",
1.84E+18,APtonyspam1,#Sean Hannity: Kamala Harris hasn't lifted a finger in over a week https://t.co/uWmmW4MzMw #FoxNews,
1.84E+18,ShadowLink119,"@VoteHarrisOut @JoeBiden You are truly ready to sink with the MAGA ship...Sorry kid, enjoy the decline in relevancy...",
1.84E+18,churchlady320,"@tryinghard1234 Politico is totally sold out to Trump and MAGA. They look for any criticism of Walz they can find, but give JD a pass.",
1.84E+18,DerzanskiRick,"@TrumpWarRoom @GOP If it wasn't for her running for POUS, it would have been Pete there I'd say, because she cares more about illegals than citizens.",
1.84E+18,JohnKI7YRA,"@marlene4719 Trump did this. He'll do it again.
 He'll call out the MAGA mobs to do his bidding.
 Trump needs a quiet prison cell to keep in check.",
1.84E+18,Politics_Matter,"@Possiblyinabit Understand your frustration. It's becoming increasingly clear that Trump's MAGA populist movement is becoming the New Establishment and perhaps an even bigger cancer to the Republican Party than RINO's of the past.
 
 All that being stated, we have to stay the course and support",
1.84E+18,niagararats,"Disrespectful For Kamala Harris To Give $750 To Hurricane Victims, and Billions To Migrants, Ukraine - YouTube https://t.co/VfvFhZ6jA3",
1.84E+18,remixedbrocc,"@terrybythebay @VandykSimon @eyeslasho @elonmusk @pthread_mutex_t Yeah, it doesn't matter what the GOP do with George McGovern's revenge being allowed to occur. CA is a permanent one-party state. That will be the entire nation if 20M+ illegals are morphed into ""new citizens"" by Kamala.",
1.84E+18,Andre21653405,"@AmeliaBee7 It's not in any way fair that the MAGA Minions doing Trump's bidding go to jail...
 Michael Roman should do serious jail time, make an example of him!
 Watching the whole rotten lot squeal on each other and cut please deals.will be a pleasure!",
1.84E+18,JoyceBerman2,@realTrumpNewsX I hope he does but first he needs to start reversing policies that Biden/Harris put in place and work on MAGA.,
1.84E+18,relevantyosei,@DrClownPhD The MAGA cult are just horrible people.,
1.84E+18,countdown2029,"@theblaze GOPeace
 
 Republican Party is the party of peace.
 
 Get used to it.",
1.84E+18,b_needleman,"PANIC IN THE DEMOCRAT PARTY 
 ""Trump is kicking our buts, get the phony prosecutor Jack Smith on the phone."" Special Counsel Jack Smith got the call and brushed off his phony federal prosecution of Donald Trump on election-interference charges. https://t.co/3ZpurrBsfS",
1.84E+18,BAleksander_,"@robin_tveit Nothing inaccurate there. The #Republican party died from #Nixon entered the stage with his keynesian ""economics"" ,and what is running the show now is the stereoid version of that. 
 So it also was during Bushes,Obama.
 
 @HouseGOP @RandPaul @elonmusk @PeterSchiff @StefanMolyneux",
1.84E+18,jac5560,@MelaniaTrumpo As if he will charge himself with rigging th election because he and maga is the only ones trying to cheat,
1.84E+18,harriman_bruce,THIS IS BAD! Kamala Harris STARTS CRYING &amp; LOST BLACK VOTERS To TRUMP Af... https://t.co/BMQ6eps0UI via @YouTube,
1.84E+18,TheBeebbopp,"@KamalaHarris @Liz_Cheney If Kamala Harris wins, this country is over",
1.84E+18,bjsmith901,@MAGA__Patriot @LupCheongGirl You understand that hundreds of thousands died in Ukraine? It started 3 hours after Kamala left.,
1.84E+18,ReiChiAlexan1_g,"@theliamnissan Fox can't air the truth, facts, or reality...that stuff conflicts with MAGA fantasy and the wishes of the money behind right wing power.",
1.84E+18,JohnGur39243812,"@kendo_stick85 @BrendanLynch321 @RobotPoet54 @Sjacobs2020 @JoJoFromJerz Our government?
 
 The corrupt Republican party is not ""our government"".",
1.84E+18,LameLoonyLeft,And the idiots will still Vote for Democrats,
1.84E+18,TweetMore12,"@TrumpWarRoom LOL - you guys were abusing the Government just days before - now all of a sudden you want the Government to help you?
 
 Fucking hypocrites https://t.co/LsBnRRf33m",
1.84E+18,Gob2024,@brianeskow You should ask why not should you vote for MAGA. Remind him you are voting for policies and looking to bond with Mr. Trump at a BBQ cookout.,
1.84E+18,steviej0341,@unhealthytruth @catturd2 I honestly don't think they will be voting. They will be used for the DNC to vote for them...,
1.84E+18,Karen_Nicole323,@SonyaSmith @GoGoGadgetGal1 @catsscareme2021 Yeah but that stadium is in Pittsburgh. Nothing terrible ever happens here. Weird. @LucieLG3 read the article.,
1.84E+18,GraysonWhelan,"@RpsAgainstTrump show me a list of Dems for the GOP candidate in any of the past lets say 6 POTUS elections? You can't because they stick together, period ... groups/people like you don't help americans and solve problems",
1.84E+18,countdown2029,They should round up all these Republicans and dump them at DNC headquarters,
1.84E+18,DFlinn19,@SugarAddict16 @cwebbonline Cling to your cult. U have heard more than enough to know u support destruction of US by now. MAGA r willing Traitors,
1.84E+18,Ophelia574,"@RonFilipkowski Trying to retry the case at sentencing is never a good idea, especially for an entitled white woman head to prison. She's pandering to the big MAGA donors for Rittenhouse consideration.",
1.84E+18,AlwisInoka,"@elonmusk The guy says they are ''amplifying Kamala Harris'', who is obviously acting dumb &amp; he also says ''Dumbing down the viewers helps Trump'' Interesting, So basically kamala is just there to make Trump win. https://t.co/t3Jdjiiybv",
1.84E+18,wtcguy28,MAGA's Hypocrisy Gets THROWN BACK In Their Faces https://t.co/HkeSWal8A5 via @YouTube,
1.84E+18,Mapski3,@Author_S_Miller @realpublicius The whole World knows pelosi and her band of Treasonous Traitors planned J6!,
1.84E+18,HuffPostWeird,Jimmy Kimmel Burns Trump With Absolutely Brutal Supercut Exposing GOP Hypocrisy https://t.co/XjuCZzn6bj,
1.84E+18,shawnngee,"@theBlindking01 EVEN KAMALA HARRIS AT THE VERY FUCKING LEAST PROMOTES FITNESS 
 
 THATS THE ONLY POSITIVE THING SHES DONE AND IT WAS ON ACCIDENT",
1.84E+18,DOssuary,@jmg8650 @greggnunziata What exactly do you think will be strong about a Republican party in a country with 20 million recently amnestied illegals who make the party not electorally viable at the national level? Absurd moral vanity paired with absolute stupidity,
1.84E+18,TMerk4343,@EastEndJoe You do realize that Kamala Harris and Joe Biden hate you right just as much as they hate America!!! https://t.co/akXNJXOx3D,
1.84E+18,njcoopnj,"@pasa38111757201 @4LuvsUSA @CPAC The married man was separated for over 10 years. The relationship didn't even last a full year. 
 We know that Trump cheated on every wife he has had.",
1.84E+18,LorkeStevie,"@RoyWhit85129080 @realTrumpNewsX Well, at least I'm educated enough not to be stupid enough to vote for Kamala Harris and her failed policies. America is in the worst shape that it has ever been thanks to Kamala Harris and Joe Biden. https://t.co/FQpaGJ9Z8C",
1.84E+18,countdown2029,"@theblaze Go join the Democrat Party, Lindsey! We don't want you warmongering foreign agents in the GOP!",
1.84E+18,Stonecuttermc,"The Families of those Murdered Americans who's blood is forever on Joe Biden and Kamal Harris's Hands, should Sue the Biden Administration for Allowing these Killer Illegal Migrants into our Nation to Murder their family members. Really no one is Holding them to account. Sue them",
1.84E+18,gajido_ian,"The green party making inroads that will and should, in all likelihood, continue.",
1.84E+18,holmesrip2,"Why I support Jill Stein for President. Biden Harris and Trump support Israel causing Nuclear War. 
 
 10-4-24 @DrJillStein @Palestine_UN @hzomlot @Iran_GOV @LebanonUN @KremlinRussia_E @Xi_Jin_Ping_CN @XHNews @Novossti https://t.co/7LEFrqUptS",
1.84E+18,SortedLilAffair,There it is again. That joyful expression all MAGA have. You too can look this happy if you would just force yourself into believing a con artist is the second coming of christ.,
1.84E+18,james047563m,"@Marmel Delicious, tastes like MAGA tears and strawberries.",
1.84E+18,reality19949000,"@thedemocrats @NCforHarris @NCDemParty @mirandadevine @dcexaminer @nypost @AJCGlobal @HoppyKercheval 
 @DanaPerino 
 
 Heard FEMA is just staging in Harrahs resort. Why are they nrong in crews from the est if they have no money.",
1.84E+18,PeterLampinen,@atensnut Lies lies lies its the only way Maga thinks Trump can win,
1.84E+18,PittsTracy,Kamala Harris snubbed by International Association of Fire Fighters https://t.co/fOdWyVoyYb,
1.84E+18,JeanetteKStone1,The Republican Party is rotten to its very core and back again.,
1.84E+18,Mapski3,@KamalaHarris @Liz_Cheney The party of Hate will destroy America! God Bless President Trump!,
1.84E+18,JodwayRon,Are you getting this #MAGA? They all voted NO on saving your lives! You can't make this shit up!!,1
1.84E+18,Ducati_5,MAGA Alpha male venting about Trump not being able to control his wife. https://t.co/UsM2sbYnLY,
1.84E+18,FarahSovereign,"@acnewsitics The Trump MAGA Party, the Pary formerly known as the GOP adopted Nazi tactics. https://t.co/zBW2cUhiIA",
1.84E+18,imnotbobby,"@janet_gart87502 @Possiblyinabit Time to purge the GOP of anticonservative populist (and, importantly, losing) MAGA. 4 years of Harris is the price MAGA is forcing us to pay. We may not care for many of their policies, but if it's a question of fitness for the office Trump already defiled, it's no contest.",
1.84E+18,Aydin_Adam,"I'm sorry, but they always have a TV tuned to MSNBC at the gym and I just can't over the way they're almost giddy when discussing Liz Cheney's endorsement of Kamala Harris. We're living in an alternate reality",
1.84E+18,phil_lerious,"@TrumpWarRoom @StephenM So, Kamala Harris actually did something as Border Czar, after all.",
1.84E+18,Shpangle,@_johnnymaga Its not Biden or Harris that look after this disaster funding it's congress who find fema. And the Republicans voted against funding fema. The 750 was a stopgap grant. Any more and the application needs to be for specific stuff. The states need to handle aid request. Gop problem,
1.84E+18,thegreenandgrey,@amvetsupport @mismanic At this point it's a fight for her life. Maga wants revenge.,
1.84E+18,DaveWorley62,"In my dream, Kamala Harris came in person to my house, delivered a quart of organic nut milk and told me she was dropping out of the presidential race in favor of Hillary. She wouldn't say Hillary's name out loud for fear the beast would appear...
 
 Melatonin #dreams tonight.",
1.84E+18,Mr_Steverino,"@LePapillonBlu2 That's exactly what we'll look like when Kamala gets the bread lines going and everyone is starving. You nailed that on the head. I noticed you have both MAGA and communists in there together as it will be, very nice touch.",
1.84E+18,AeroThe27778,@MarketCorrupt @carleven3 @CultureWar24 @MayoIsSpicyy Trump didn't do anything for this country. Nor have any of you. And it doesn't need the help of maga. America doesn't need instigators like you. You villify immigrants yet you haven't checked your own crimes against America. Or Trump's. We're not going back,
1.84E+18,PunditOfPundits,"@ThirdRomeRising @RealSKeshel If Republicans and MAGA turnout like they have a country to save, then yes in all likelihood it would be.",
1.84E+18,Cookie_MATTster,I can not fathom anyone voting for Kamala Harris regardless of political affiliation,
1.84E+18,imnotbobby,"@Possiblyinabit Time to purge the GOP of anticonservative populist (and, importantly, losing) MAGA. 4 years of Harris is the price MAGA is forcing us to pay. We may not care for many of their policies, but if it's a question of fitness for the office Trump already defiled, it's no contest.",
1.84E+18,davesrose16,"@elonmusk LOL, so that Democrats win even more of the popular vote. You also forgot in that MEME that you're the account that posts MAGA propaganda.",
1.84E+18,sfchronicle,Kamala Harris rallied with former Rep. Liz Cheney on Thursday to make the case that Republicans and independents should support her over former President Donald Trump. https://t.co/4kNhDF2jEp,
1.84E+18,imnotbobby,"@LadyJoAnn9 @Possiblyinabit Time to purge the GOP of anticonservative populist (and, importantly, losing) MAGA. 4 years of Harris is the price MAGA is forcing us to pay. We may not care for many of their policies, but if it's a question of fitness for the office Trump already defiled, it's no contest.",
1.84E+18,SilverEagle_111,"@bayelrey80 @RpsAgainstTrump Really? Give me one example of Maga danger, not including the so called J6 fiasco where nobody except Ashley Babbit was wrongfully killed. Name one.",
